,Prediction,Actual
16713,small,small
16714,small,small
16715,small,small
16716,small,small
16717,small,small
16718,small,small
16719,small,small
16720,small,small
16721,small,small
16722,small,small
16723,small,small
16724,small,small
16725,small,small
16726,small,small
16727,small,small
16728,small,small
16729,small,small
16730,small,small
16731,small,small
16732,small,small
16733,small,small
16734,small,small
16735,small,small
16736,small,small
16737,small,small
16738,small,small
16739,small,small
16740,small,small
16741,small,small
16742,small,small
16743,small,small
16744,small,small
16745,small,small
16746,small,small
16747,small,small
16748,small,small
16749,small,small
16750,small,small
16751,small,small
16752,small,small
16753,small,small
16754,small,small
16755,small,small
16756,small,small
16757,small,small
16758,small,small
16759,small,small
16760,small,small
16761,small,small
16762,small,small
16763,small,small
16764,small,small
16765,small,small
16766,small,small
16767,small,small
16768,small,small
16769,small,small
16770,small,small
16771,small,small
16772,small,small
16773,small,small
16774,small,small
16775,small,small
16776,small,small
16777,small,small
16778,small,small
16779,small,small
16780,small,small
16781,small,small
16782,big,big
16783,small,small
16784,small,small
16785,small,small
16786,small,small
16787,small,small
16788,small,small
16789,small,small
16790,small,small
16791,small,small
16792,small,small
16793,small,small
16794,small,small
16795,small,small
16796,small,small
16797,small,small
16798,small,small
16799,small,small
16800,small,small
16801,small,small
16802,big,big
16803,small,small
16804,small,small
16805,small,small
16806,small,small
16807,small,small
16808,small,small
16809,small,small
16810,small,small
16811,small,small
16812,small,small
16813,small,small
16814,small,small
16815,small,small
16816,small,small
16817,small,small
16818,small,small
16819,small,small
16820,small,small
16821,small,small
16822,small,small
16823,small,small
16824,small,small
16825,small,small
16826,small,small
16827,small,small
16828,small,small
16829,small,small
16830,small,small
16831,small,small
16832,small,small
16833,small,small
16834,small,small
16835,small,small
16836,small,small
16837,small,small
16838,small,small
16839,small,small
16840,small,small
16841,small,small
16842,small,big
16843,small,small
16844,small,small
16845,small,small
16846,small,small
16847,small,small
16848,small,small
16849,small,small
16850,small,small
16851,small,small
16852,small,small
16853,small,small
16854,small,small
16855,small,small
16856,small,small
16857,small,small
16858,small,small
16859,small,small
16860,small,small
16861,small,small
16862,small,small
16863,small,small
16864,small,small
16865,small,small
16866,small,small
16867,small,small
16868,small,small
16869,small,small
16870,small,small
16871,small,small
16872,small,small
16873,small,small
16874,small,small
16875,small,small
16876,small,small
16877,small,small
16878,small,small
16879,small,small
16880,small,small
16881,small,small
16882,small,small
16883,small,small
16884,small,small
16885,small,small
16886,small,small
16887,small,small
16888,small,small
16889,small,small
16890,small,small
16891,small,small
16892,small,small
16893,small,small
16894,small,small
16895,small,small
16896,small,small
16897,small,small
16898,small,small
16899,small,small
16900,small,small
16901,small,small
16902,small,small
16903,small,small
16904,small,small
16905,small,small
16906,small,small
16907,small,small
16908,small,small
16909,small,small
16910,small,small
16911,small,big
16912,small,small
16913,small,small
16914,small,small
16915,small,small
16916,small,small
16917,small,small
16918,small,small
16919,small,small
16920,small,small
16921,small,small
16922,small,small
16923,small,small
16924,small,small
16925,small,small
16926,small,small
16927,small,small
16928,small,small
16929,small,small
16930,small,small
16931,small,small
16932,small,small
16933,small,small
16934,small,small
16935,small,small
16936,small,small
16937,small,small
16938,small,small
16939,small,small
16940,small,small
16941,small,small
16942,small,small
16943,small,small
16944,small,small
16945,small,small
16946,small,small
16947,small,small
16948,small,small
16949,small,small
16950,small,small
16951,small,small
16952,small,small
16953,small,small
16954,small,small
16955,small,small
16956,small,small
16957,small,small
16958,small,small
16959,small,small
16960,small,small
16961,small,small
16962,small,small
16963,small,small
16964,small,small
16965,small,small
16966,small,small
16967,small,small
16968,small,small
16969,small,small
16970,small,small
16971,small,small
16972,small,small
16973,small,small
16974,small,small
16975,small,small
16976,small,small
16977,small,small
16978,small,small
16979,small,small
16980,small,small
16981,small,small
16982,small,small
16983,small,small
16984,small,small
16985,small,small
16986,small,small
16987,small,small
16988,small,small
16989,small,small
16990,small,small
16991,small,small
16992,small,small
16993,small,small
16994,small,small
16995,small,small
16996,small,big
16997,small,small
16998,small,small
16999,small,small
17000,small,small
17001,small,small
17002,small,small
17003,small,small
17004,small,small
17005,small,small
17006,small,small
17007,small,small
17008,small,small
17009,small,small
17010,small,small
17011,small,small
17012,small,small
17013,small,small
17014,small,small
17015,small,small
17016,small,small
17017,small,small
17018,small,small
17019,small,small
17020,small,small
17021,small,small
17022,small,small
17023,small,big
17024,small,small
17025,small,small
17026,small,small
17027,small,small
17028,small,small
17029,small,small
17030,small,small
17031,small,small
17032,small,small
17033,small,small
17034,small,small
17035,small,small
17036,small,small
17037,small,small
17038,small,small
17039,small,small
17040,small,small
17041,small,small
17042,small,small
17043,small,small
17044,small,small
17045,small,small
17046,small,small
17047,small,small
17048,small,small
17049,small,small
17050,small,small
17051,small,small
17052,small,small
17053,small,small
17054,small,small
17055,small,small
17056,small,small
17057,small,small
17058,small,small
17059,small,small
17060,small,small
17061,small,small
17062,small,small
17063,small,small
17064,small,small
17065,small,small
17066,small,small
17067,small,small
17068,small,small
17069,small,small
17070,small,small
17071,small,small
17072,small,small
17073,small,small
17074,small,small
17075,small,small
17076,small,small
17077,small,small
17078,small,small
17079,small,small
17080,small,small
17081,small,small
17082,small,small
17083,small,small
17084,small,small
17085,small,small
17086,small,small
17087,small,small
17088,small,small
17089,small,small
17090,small,small
17091,small,small
17092,small,small
17093,small,small
17094,small,small
17095,small,small
17096,small,small
17097,small,small
17098,small,small
17099,small,small
17100,small,small
17101,small,small
17102,small,small
17103,small,small
17104,small,small
17105,small,small
17106,small,small
17107,small,small
17108,small,small
17109,small,small
17110,small,small
17111,small,small
17112,small,small
17113,small,small
17114,small,small
17115,small,small
17116,small,small
17117,small,small
17118,small,small
17119,small,small
17120,small,small
17121,small,small
17122,small,small
17123,small,small
17124,small,small
17125,small,small
17126,small,small
17127,small,small
17128,small,small
17129,small,small
17130,small,small
17131,small,small
17132,small,small
17133,small,small
17134,small,small
17135,small,small
17136,small,small
17137,small,small
17138,small,small
17139,small,small
17140,small,small
17141,small,small
17142,small,small
17143,small,small
17144,small,small
17145,small,small
17146,small,small
17147,small,small
17148,small,small
17149,small,small
17150,small,small
17151,small,small
17152,small,small
17153,small,small
17154,small,small
17155,small,small
17156,small,small
17157,small,small
17158,small,small
17159,small,small
17160,small,small
17161,small,small
17162,small,small
17163,small,small
17164,small,small
17165,small,small
17166,small,small
17167,small,small
17168,small,small
17169,small,small
17170,small,small
17171,small,small
17172,small,small
17173,small,small
17174,small,small
17175,small,small
17176,small,small
17177,small,small
17178,small,small
17179,small,small
17180,small,small
17181,small,small
17182,small,small
17183,small,small
17184,small,small
17185,small,small
17186,small,small
17187,small,small
17188,small,small
17189,small,big
17190,small,small
17191,small,small
17192,small,small
17193,small,small
17194,small,small
17195,small,small
17196,small,small
17197,small,small
17198,small,small
17199,small,small
17200,small,small
17201,small,small
17202,small,small
17203,small,small
17204,small,small
17205,small,small
17206,small,small
17207,small,small
17208,small,small
17209,small,small
17210,small,small
17211,small,small
17212,small,small
17213,small,small
17214,small,small
17215,small,small
17216,small,small
17217,small,small
17218,small,small
